"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max","Identifier?","Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?"
"ssaga_youth_mjd4d1","ssaga_youth",,"text","ssaga_youth_mjd4d1",,,,,,,,,,,,
"ssaga_youth_mjd4d2","ssaga_youth",,"text","ssaga_youth_mjd4d2",,,,,,,,,,,,
"ssaga_youth_mjcddpdx","ssaga_youth",,"text","ssaga_youth_mjcddpdx",,,,,,,,,,,,
"ssaga_youth_mjcddpsx","ssaga_youth",,"text","ssaga_youth_mjcddpsx",,,,,,,,,,,,
"ssaga_youth_mjcddpao","ssaga_youth",,"text","ssaga_youth_mjcddpao",,,,,,,,,,,,
"ssaga_youth_mjcddpa","ssaga_youth",,"text","ssaga_youth_mjcddpa",,,,,,,,,,,,
"ssaga_youth_mjicd10cluster","ssaga_youth",,"text","ssaga_youth_mjicd10cluster",,,,,,,,,,,,
"ssaga_youth_cod4dpdx","ssaga_youth",,"text","ssaga_youth_cod4dpdx",,,,,,,,,,,,
"ssaga_youth_cod4d1","ssaga_youth",,"text","ssaga_youth_cod4d1",,,,,,,,,,,,
"ssaga_youth_cod4d2","ssaga_youth",,"text","ssaga_youth_cod4d2",,,,,,,,,,,,
"ssaga_youth_cod4dpsx","ssaga_youth",,"text","ssaga_youth_cod4dpsx",,,,,,,,,,,,
"ssaga_youth_cod4dpao","ssaga_youth",,"text","ssaga_youth_cod4dpao",,,,,,,,,,,,
"ssaga_youth_cod4abdx","ssaga_youth",,"text","ssaga_youth_cod4abdx",,,,,,,,,,,,
"ssaga_youth_cod4absx","ssaga_youth",,"text","ssaga_youth_cod4absx",,,,,,,,,,,,
"ssaga_youth_std4dpdx","ssaga_youth",,"text","ssaga_youth_std4dpdx",,,,,,,,,,,,
"ssaga_youth_std4d1","ssaga_youth",,"text","ssaga_youth_std4d1",,,,,,,,,,,,
"ssaga_youth_std4d2","ssaga_youth",,"text","ssaga_youth_std4d2",,,,,,,,,,,,
"ssaga_youth_std4dpsx","ssaga_youth",,"text","ssaga_youth_std4dpsx",,,,,,,,,,,,
"ssaga_youth_std4dpao","ssaga_youth",,"text","ssaga_youth_std4dpao",,,,,,,,,,,,
"ssaga_youth_std4abdx","ssaga_youth",,"text","ssaga_youth_std4abdx",,,,,,,,,,,,
"ssaga_youth_std4absx","ssaga_youth",,"text","ssaga_youth_std4absx",,,,,,,,,,,,
"ssaga_youth_sdd4dpdx","ssaga_youth",,"text","ssaga_youth_sdd4dpdx",,,,,,,,,,,,
"ssaga_youth_sdd4d1","ssaga_youth",,"text","ssaga_youth_sdd4d1",,,,,,,,,,,,
"ssaga_youth_sdd4d2","ssaga_youth",,"text","ssaga_youth_sdd4d2",,,,,,,,,,,,
"ssaga_youth_sdd4dpsx","ssaga_youth",,"text","ssaga_youth_sdd4dpsx",,,,,,,,,,,,
"ssaga_youth_sdd4dpao","ssaga_youth",,"text","ssaga_youth_sdd4dpao",,,,,,,,,,,,
"ssaga_youth_sdd4abdx","ssaga_youth",,"text","ssaga_youth_sdd4abdx",,,,,,,,,,,,
"ssaga_youth_sdd4absx","ssaga_youth",,"text","ssaga_youth_sdd4absx",,,,,,,,,,,,
"ssaga_youth_opd4dpdx","ssaga_youth",,"text","ssaga_youth_opd4dpdx",,,,,,,,,,,,
"ssaga_youth_opd4d1","ssaga_youth",,"text","ssaga_youth_opd4d1",,,,,,,,,,,,
"ssaga_youth_opd4d2","ssaga_youth",,"text","ssaga_youth_opd4d2",,,,,,,,,,,,
"ssaga_youth_opd4dpsx","ssaga_youth",,"text","ssaga_youth_opd4dpsx",,,,,,,,,,,,
"ssaga_youth_opd4dpao","ssaga_youth",,"text","ssaga_youth_opd4dpao",,,,,,,,,,,,
"ssaga_youth_opd4abdx","ssaga_youth",,"text","ssaga_youth_opd4abdx",,,,,,,,,,,,
"ssaga_youth_opd4absx","ssaga_youth",,"text","ssaga_youth_opd4absx",,,,,,,,,,,,
"ssaga_youth_otherdrugd4dpdx","ssaga_youth",,"text","ssaga_youth_OtherDrugd4dpdx",,,,,,,,,,,,
"ssaga_youth_otherdrugd4d1","ssaga_youth",,"text","ssaga_youth_OtherDrugd4d1",,,,,,,,,,,,
"ssaga_youth_otherdrugd4d2","ssaga_youth",,"text","ssaga_youth_OtherDrugd4d2",,,,,,,,,,,,
"ssaga_youth_otherdrugd4dpsx","ssaga_youth",,"text","ssaga_youth_OtherDrugd4dpsx",,,,,,,,,,,,
"ssaga_youth_otherdrugd4dpao","ssaga_youth",,"text","ssaga_youth_OtherDrugd4dpao",,,,,,,,,,,,
"ssaga_youth_otherdrugd4abdx","ssaga_youth",,"text","ssaga_youth_OtherDrugd4abdx",,,,,,,,,,,,
"ssaga_youth_otherdrugd4absx","ssaga_youth",,"text","ssaga_youth_OtherDrugd4absx",,,,,,,,,,,,
"ssaga_youth_cocddpdx","ssaga_youth",,"text","ssaga_youth_cocddpdx",,,,,,,,,,,,
"ssaga_youth_cocddpsx","ssaga_youth",,"text","ssaga_youth_cocddpsx",,,,,,,,,,,,
"ssaga_youth_cocddpao","ssaga_youth",,"text","ssaga_youth_cocddpao",,,,,,,,,,,,
"ssaga_youth_cocddpa","ssaga_youth",,"text","ssaga_youth_cocddpa",,,,,,,,,,,,
"ssaga_youth_coicd10cluster","ssaga_youth",,"text","ssaga_youth_coICD10Cluster",,,,,,,,,,,,
"ssaga_youth_stcddpdx","ssaga_youth",,"text","ssaga_youth_stcddpdx",,,,,,,,,,,,
"ssaga_youth_stcddpsx","ssaga_youth",,"text","ssaga_youth_stcddpsx",,,,,,,,,,,,
"ssaga_youth_stcddpao","ssaga_youth",,"text","ssaga_youth_stcddpao",,,,,,,,,,,,
"ssaga_youth_stcddpa","ssaga_youth",,"text","ssaga_youth_stcddpa",,,,,,,,,,,,
"ssaga_youth_sticd10cluster","ssaga_youth",,"text","ssaga_youth_stICD10Cluster",,,,,,,,,,,,
"ssaga_youth_sdcddpdx","ssaga_youth",,"text","ssaga_youth_sdcddpdx",,,,,,,,,,,,
"ssaga_youth_sdcddpsx","ssaga_youth",,"text","ssaga_youth_sdcddpsx",,,,,,,,,,,,
"ssaga_youth_sdcddpao","ssaga_youth",,"text","ssaga_youth_sdcddpao",,,,,,,,,,,,
"ssaga_youth_sdcddpa","ssaga_youth",,"text","ssaga_youth_sdcddpa",,,,,,,,,,,,
"ssaga_youth_sdicd10cluster","ssaga_youth",,"text","ssaga_youth_sdICD10Cluster",,,,,,,,,,,,
"ssaga_youth_opcddpdx","ssaga_youth",,"text","ssaga_youth_opcddpdx",,,,,,,,,,,,
"ssaga_youth_opcddpsx","ssaga_youth",,"text","ssaga_youth_opcddpsx",,,,,,,,,,,,
"ssaga_youth_opcddpao","ssaga_youth",,"text","ssaga_youth_opcddpao",,,,,,,,,,,,
"ssaga_youth_opcddpa","ssaga_youth",,"text","ssaga_youth_opcddpa",,,,,,,,,,,,
"ssaga_youth_opicd10cluster","ssaga_youth",,"text","ssaga_youth_opICD10Cluster",,,,,,,,,,,,
"ssaga_youth_otherdrugcddpdx","ssaga_youth",,"text","ssaga_youth_OtherDrugcddpdx",,,,,,,,,,,,
"ssaga_youth_otherdrugcddpsx","ssaga_youth",,"text","ssaga_youth_OtherDrugcddpsx",,,,,,,,,,,,
"ssaga_youth_otherdrugcddpao","ssaga_youth",,"text","ssaga_youth_OtherDrugcddpao",,,,,,,,,,,,
"ssaga_youth_otherdrugcddpa","ssaga_youth",,"text","ssaga_youth_OtherDrugcddpa",,,,,,,,,,,,
"ssaga_youth_otherdrugicd10cluster","ssaga_youth",,"text","ssaga_youth_OtherDrugICD10Cluster",,,,,,,,,,,,
"ssaga_youth_and4dx","ssaga_youth",,"text","ssaga_youth_and4dx",,,,,,,,,,,,
"ssaga_youth_and4a","ssaga_youth",,"text","ssaga_youth_and4a",,,,,,,,,,,,
"ssaga_youth_and4b","ssaga_youth",,"text","ssaga_youth_and4b",,,,,,,,,,,,
"ssaga_youth_and4c","ssaga_youth",,"text","ssaga_youth_and4c",,,,,,,,,,,,
"ssaga_youth_and4d","ssaga_youth",,"text","ssaga_youth_and4d",,,,,,,,,,,,
"ssaga_youth_and4sx","ssaga_youth",,"text","ssaga_youth_and4sx",,,,,,,,,,,,
"ssaga_youth_dpd4dx","ssaga_youth",,"text","ssaga_youth_dpd4dx",,,,,,,,,,,,
"ssaga_youth_dpd4sx","ssaga_youth",,"text","ssaga_youth_dpd4sx",,,,,,,,,,,,
"ssaga_youth_asd4dx","ssaga_youth",,"text","ssaga_youth_asd4dx",,,,,,,,,,,,
"ssaga_youth_asd4a","ssaga_youth",,"text","ssaga_youth_asd4a",,,,,,,,,,,,
"ssaga_youth_asd4c","ssaga_youth",,"text","ssaga_youth_asd4c",,,,,,,,,,,,
"ssaga_youth_asd4asx_clean","ssaga_youth",,"text","ssaga_youth_asd4asx_Clean",,,,,,,,,,,,
"ssaga_youth_asd4asx_cleanordirty","ssaga_youth",,"text","ssaga_youth_asd4asx_CleanOrDirty",,,,,,,,,,,,
"ssaga_youth_asd4csx_clean","ssaga_youth",,"text","ssaga_youth_asd4csx_Clean",,,,,,,,,,,,
"ssaga_youth_asd4csx_cleanordirty","ssaga_youth",,"text","ssaga_youth_asd4csx_CleanOrDirty",,,,,,,,,,,,
"ssaga_youth_add4dx","ssaga_youth",,"text","ssaga_youth_ADd4dx",,,,,,,,,,,,
"ssaga_youth_add4a1sx","ssaga_youth",,"text","ssaga_youth_ADd4a1sx",,,,,,,,,,,,
"ssaga_youth_add4a2hypsx","ssaga_youth",,"text","ssaga_youth_ADd4a2Hypsx",,,,,,,,,,,,
"ssaga_youth_add4a2impsx","ssaga_youth",,"text","ssaga_youth_ADd4a2Impsx",,,,,,,,,,,,
"ssaga_youth_add4a2sx","ssaga_youth",,"text","ssaga_youth_ADd4a2sx",,,,,,,,,,,,
"ssaga_youth_add4a1a","ssaga_youth",,"text","ssaga_youth_ADd4a1a",,,,,,,,,,,,
"ssaga_youth_add4a1b","ssaga_youth",,"text","ssaga_youth_ADd4a1b",,,,,,,,,,,,
"ssaga_youth_add4a1c","ssaga_youth",,"text","ssaga_youth_ADd4a1c",,,,,,,,,,,,
"ssaga_youth_add4a1d","ssaga_youth",,"text","ssaga_youth_ADd4a1d",,,,,,,,,,,,
"ssaga_youth_add4a1e","ssaga_youth",,"text","ssaga_youth_ADd4a1e",,,,,,,,,,,,
"ssaga_youth_add4a1f","ssaga_youth",,"text","ssaga_youth_ADd4a1f",,,,,,,,,,,,
"ssaga_youth_add4a1g","ssaga_youth",,"text","ssaga_youth_ADd4a1g",,,,,,,,,,,,
"ssaga_youth_add4a1h","ssaga_youth",,"text","ssaga_youth_ADd4a1h",,,,,,,,,,,,
"ssaga_youth_add4a1i","ssaga_youth",,"text","ssaga_youth_ADd4a1i",,,,,,,,,,,,
"ssaga_youth_add4a2a","ssaga_youth",,"text","ssaga_youth_ADd4a2a",,,,,,,,,,,,
"ssaga_youth_add4a2b","ssaga_youth",,"text","ssaga_youth_ADd4a2b",,,,,,,,,,,,
"ssaga_youth_add4a2c","ssaga_youth",,"text","ssaga_youth_ADd4a2c",,,,,,,,,,,,
"ssaga_youth_add4a2d","ssaga_youth",,"text","ssaga_youth_ADd4a2d",,,,,,,,,,,,
"ssaga_youth_add4a2e","ssaga_youth",,"text","ssaga_youth_ADd4a2e",,,,,,,,,,,,
"ssaga_youth_add4a2f","ssaga_youth",,"text","ssaga_youth_ADd4a2f",,,,,,,,,,,,
"ssaga_youth_add4a2g","ssaga_youth",,"text","ssaga_youth_ADd4a2g",,,,,,,,,,,,
"ssaga_youth_add4a2h","ssaga_youth",,"text","ssaga_youth_ADd4a2h",,,,,,,,,,,,
"ssaga_youth_add4a2i","ssaga_youth",,"text","ssaga_youth_ADd4a2i",,,,,,,,,,,,
"ssaga_youth_add4a","ssaga_youth",,"text","ssaga_youth_ADd4a",,,,,,,,,,,,
"ssaga_youth_add4b","ssaga_youth",,"text","ssaga_youth_ADd4b",,,,,,,,,,,,
"ssaga_youth_add4c","ssaga_youth",,"text","ssaga_youth_ADd4c",,,,,,,,,,,,
"ssaga_youth_add4d","ssaga_youth",,"text","ssaga_youth_ADd4d",,,,,,,,,,,,
"ssaga_youth_ptd4a","ssaga_youth",,"text","ssaga_youth_ptd4a",,,,,,,,,,,,
"ssaga_youth_ptd4b","ssaga_youth",,"text","ssaga_youth_ptd4b",,,,,,,,,,,,
"ssaga_youth_ptd4c","ssaga_youth",,"text","ssaga_youth_ptd4c",,,,,,,,,,,,
"ssaga_youth_ptd4e","ssaga_youth",,"text","ssaga_youth_ptd4e",,,,,,,,,,,,
"ssaga_youth_ptd4f","ssaga_youth",,"text","ssaga_youth_ptd4f",,,,,,,,,,,,
"ssaga_youth_ptd4_del","ssaga_youth",,"text","ssaga_youth_ptd4_del",,,,,,,,,,,,
"ssaga_youth_ptd4_chronic","ssaga_youth",,"text","ssaga_youth_ptd4_chronic",,,,,,,,,,,,
"ssaga_youth_ptd4_acute","ssaga_youth",,"text","ssaga_youth_ptd4_acute",,,,,,,,,,,,
"ssaga_youth_ptd4dx","ssaga_youth",,"text","ssaga_youth_ptd4dx",,,,,,,,,,,,
"ssaga_youth_ptd4critbsx","ssaga_youth",,"text","ssaga_youth_PTd4CritBsx",,,,,,,,,,,,
"ssaga_youth_ptd4critcsx","ssaga_youth",,"text","ssaga_youth_PTd4CritCsx",,,,,,,,,,,,
"ssaga_youth_ptd4critdsx","ssaga_youth",,"text","ssaga_youth_PTd4CritDsx",,,,,,,,,,,,
"ssaga_youth_ocobd4dx","ssaga_youth",,"text","ssaga_youth_OCobD4dx",,,,,,,,,,,,
"ssaga_youth_occpd4dx","ssaga_youth",,"text","ssaga_youth_OCcpD4dx",,,,,,,,,,,,
"ssaga_youth_pnd4dx","ssaga_youth",,"text","ssaga_youth_pnd4dx",,,,,,,,,,,,
"ssaga_youth_pnd4a1a","ssaga_youth",,"text","ssaga_youth_PNd4a1a",,,,,,,,,,,,
"ssaga_youth_pnd4a1b","ssaga_youth",,"text","ssaga_youth_PNd4a1b",,,,,,,,,,,,
"ssaga_youth_pnd4a1c","ssaga_youth",,"text","ssaga_youth_PNd4a1c",,,,,,,,,,,,
"ssaga_youth_pnd4a2","ssaga_youth",,"text","ssaga_youth_PNd4a2",,,,,,,,,,,,
"ssaga_youth_pnd4numsx","ssaga_youth",,"text","ssaga_youth_pnd4numsx",,,,,,,,,,,,
"ssaga_parent_subject_id","ssaga_parent","Edit these fields to correct subject/visit assignment (leave empty to keep ID and date as contained in Record ID above)","text","Subject ID",,,,,,,,,,,,
"ssaga_parent_date","ssaga_parent",,"text","Date of Test",,,"date_ymd",,,"y",,,,,,
"ssaga_parent_exclude","ssaga_parent",,"yesno","Exclude this record?",,"Setting this to ""Yes"" will exclude this record from the compiled dataset",,,,,,,,,,
"ssaga_parent_exclude_reason","ssaga_parent",,"notes","Why is this record being excluded?",,,,,,,"[ssaga_parent_exclude] = '1'","y",,,,
"ssaga_parent_copy_complete","ssaga_parent","Raw Fields","text","Copied Fields Complete?",,,"binary",,,,,,,,,
"ssaga_parent_dotest","ssaga_parent",,"text","Recorded Date of Test",,,,,,,,,,,,
"ssaga_parent_al1a","ssaga_parent",,"text","Never Had One Drink",,"ssaga_parent_al1a",,,,,,,,,,
"ssaga_parent_al1ageons","ssaga_parent",,"text","Age of Onset",,"ssaga_parent_al1ageons",,,,,,,,,,
"ssaga_parent_as10a","ssaga_parent",,"text","How Many Times Hurt Animals",,"ssaga_parent_as10a",,,,,,,,,,
"ssaga_parent_as11","ssaga_parent",,"text","Ever Told A Lot Of Lies",,"ssaga_parent_as11",,,,,,,,,,
"ssaga_parent_as14","ssaga_parent",,"text","More Than Once Steal Money From From Family/Friends",,"ssaga_parent_as14",,,,,,,,,,
"ssaga_parent_as14b","ssaga_parent",,"text","More Than Once Shoplift or Steal From Others",,"ssaga_parent_as14b",,,,,,,,,,
"ssaga_parent_as15","ssaga_parent",,"text","Ever Break Into Other People's Property",,"ssaga_parent_as15",,,,,,,,,,
"ssaga_parent_as16","ssaga_parent",,"text","Ever Used Force to Take Money/Property",,"ssaga_parent_as16",,,,,,,,,,
"ssaga_parent_as17a","ssaga_parent",,"text","Ever Set Fire W/ Intention of Damage",,"ssaga_parent_as17a",,,,,,,,,,
"ssaga_parent_as18b","ssaga_parent",,"text","Ever Damage Property Before 15 y.o.",,"ssaga_parent_as18b",,,,,,,,,,
"ssaga_parent_as19","ssaga_parent",,"text","Ever Physically Injured Someone On Purpose",,"ssaga_parent_as19",,,,,,,,,,
"ssaga_parent_as1_ao11","ssaga_parent",,"text","Age, Used An Alias to Take Advantage of Someone",,"ssaga_parent_as1_ao11",,,,,,,,,,
"ssaga_parent_as1_ao11dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_as1_ao11dk",,,,,,,,,,
"ssaga_parent_as1_ao15","ssaga_parent",,"text","Age, Break Into Other  People's Property",,"ssaga_parent_as1_ao15",,,,,,,,,,
"ssaga_parent_as1_ao15dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_as1_ao15dk",,,,,,,,,,
"ssaga_parent_as1_ao16","ssaga_parent",,"text","Age, Use Force to Take Money/Property",,"ssaga_parent_as1_ao16",,,,,,,,,,
"ssaga_parent_as1_ao16dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_as1_ao16dk",,,,,,,,,,
"ssaga_parent_as1_ao17","ssaga_parent",,"text","Age, Set Fires",,"ssaga_parent_as1_ao17",,,,,,,,,,
"ssaga_parent_as1_ao17dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_as1_ao17dk",,,,,,,,,,
"ssaga_parent_as1_ao18","ssaga_parent",,"text","Age, Damage Other's Property",,"ssaga_parent_as1_ao18",,,,,,,,,,
"ssaga_parent_as1_ao18dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_as1_ao18dk",,,,,,,,,,
"ssaga_parent_as1_ao19","ssaga_parent",,"text","Age, Physically Injure Someone",,"ssaga_parent_as1_ao19",,,,,,,,,,
"ssaga_parent_as1_ao19dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_as1_ao19dk",,,,,,,,,,
"ssaga_parent_as1_ao20","ssaga_parent",,"text","Age, Injure Someone W/ Weapon",,"ssaga_parent_as1_ao20",,,,,,,,,,
"ssaga_parent_as1_ao20dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_as1_ao20dk",,,,,,,,,,
"ssaga_parent_as20","ssaga_parent",,"text","Ever Use Weapon to Injure Someone",,"ssaga_parent_as20",,,,,,,,,,
"ssaga_parent_as2a","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_as2a",,,,,,,,,,
"ssaga_parent_as2_ao11","ssaga_parent",,"text","Age, when you first told a lot of lies",,"ssaga_parent_as2_ao11",,,,,,,,,,
"ssaga_parent_as2_ao11dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_as2_ao11dk",,,,,,,,,,
"ssaga_parent_as2_ao15","ssaga_parent",,"text","Age, Break Into Property, Under Influence",,"ssaga_parent_as2_ao15",,,,,,,,,,
"ssaga_parent_as2_ao15dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_as2_ao15dk",,,,,,,,,,
"ssaga_parent_as2_ao16","ssaga_parent",,"text","Age Use Force to Take Money/Property Under Influence",,"ssaga_parent_as2_ao16",,,,,,,,,,
"ssaga_parent_as2_ao16dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_as2_ao16dk",,,,,,,,,,
"ssaga_parent_as2_ao17","ssaga_parent",,"text","Age Set Fires Under Influence",,"ssaga_parent_as2_ao17",,,,,,,,,,
"ssaga_parent_as2_ao17dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_as2_ao17dk",,,,,,,,,,
"ssaga_parent_as2_ao18","ssaga_parent",,"text","Age, Damage Other's Property Under Influence",,"ssaga_parent_as2_ao18",,,,,,,,,,
"ssaga_parent_as2_ao18dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_as2_ao18dk",,,,,,,,,,
"ssaga_parent_as2_ao19","ssaga_parent",,"text","Age, Physically Injure Someone Under Influence",,"ssaga_parent_as2_ao19",,,,,,,,,,
"ssaga_parent_as2_ao19dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_as2_ao19dk",,,,,,,,,,
"ssaga_parent_as2_ao20","ssaga_parent",,"text","Age, Injure Someone W/ Weapon Under Influence",,"ssaga_parent_as2_ao20",,,,,,,,,,
"ssaga_parent_as2_ao20dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_as2_ao20dk",,,,,,,,,,
"ssaga_parent_as2b","ssaga_parent",,"text","Ever been expelled from school",,"ssaga_parent_as2b",,,,,,,,,,
"ssaga_parent_as6b","ssaga_parent",,"text","Start a physical fight 3 or more times (other than siblings)",,"ssaga_parent_as6b",,,,,,,,,,
"ssaga_parent_as9","ssaga_parent",,"text","People complained you were a bully",,"ssaga_parent_as9",,,,,,,,,,
"ssaga_parent_asa1_ao14","ssaga_parent",,"text","Age, steal from friends, family, or relatives (alc/drg related)",,"ssaga_parent_asa1_ao14",,,,,,,,,,
"ssaga_parent_asa1_ao14dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_asa1_ao14dk",,,,,,,,,,
"ssaga_parent_asa2_ao14","ssaga_parent",,"text","Age, first steal from friends, family, or relatives (alc/drg related)",,"ssaga_parent_asa2_ao14",,,,,,,,,,
"ssaga_parent_asa2_ao14dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_asa2_ao14dk",,,,,,,,,,
"ssaga_parent_asa_ao2","ssaga_parent",,"text","Age, suspended from school",,"ssaga_parent_asa_ao2",,,,,,,,,,
"ssaga_parent_asa_ao2dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_asa_ao2dk",,,,,,,,,,
"ssaga_parent_as_ao10","ssaga_parent",,"text","Age, Injure Pet On Purpose",,"ssaga_parent_as_ao10",,,,,,,,,,
"ssaga_parent_as_ao10dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_as_ao10dk",,,,,,,,,,
"ssaga_parent_as_ao9","ssaga_parent",,"text","Age, People Complained You Were A Bully",,"ssaga_parent_as_ao9",,,,,,,,,,
"ssaga_parent_as_ao9dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_as_ao9dk",,,,,,,,,,
"ssaga_parent_asb_ao2","ssaga_parent",,"text","Age, expelled from school",,"ssaga_parent_asb_ao2",,,,,,,,,,
"ssaga_parent_asb_ao2dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_asb_ao2dk",,,,,,,,,,
"ssaga_parent_asc1_ao14","ssaga_parent",,"text","Age, steal/shoplift",,"ssaga_parent_asc1_ao14",,,,,,,,,,
"ssaga_parent_asc1_ao14dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_asc1_ao14dk",,,,,,,,,,
"ssaga_parent_asc1_ao6","ssaga_parent",,"text","age, start fights w/ other than sibling",,"ssaga_parent_asc1_ao6",,,,,,,,,,
"ssaga_parent_asc1_ao6dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_asc1_ao6dk",,,,,,,,,,
"ssaga_parent_asc2_ao14","ssaga_parent",,"text","Age, steal/shoplift (alc/drg related)",,"ssaga_parent_asc2_ao14",,,,,,,,,,
"ssaga_parent_asc2_ao14dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_asc2_ao14dk",,,,,,,,,,
"ssaga_parent_asc2_ao6","ssaga_parent",,"text","age, start fights w/ other than sibling (alc/drg related)",,"ssaga_parent_asc2_ao6",,,,,,,,,,
"ssaga_parent_asc2_ao6dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_asc2_ao6dk",,,,,,,,,,
"ssaga_parent_dm8","ssaga_parent",,"text","Are you of Hispanic or Latino descent? ",,"ssaga_parent_dm8",,,,,,,,,,
"ssaga_parent_dm8b","ssaga_parent",,"text","To which racial group do you belong?",,"ssaga_parent_dm8b",,,,,,,,,,
"ssaga_parent_dm8_spec","ssaga_parent",,"text","Please specify.",,"ssaga_parent_dm8_spec",,,,,,,,,,
"ssaga_parent_dm15","ssaga_parent",,"text","Highest Grade Completed",,"ssaga_parent_dm15",,,,,,,,,,
"ssaga_parent_dp11","ssaga_parent",,"text","Feel guilty, things your fault, or bad person?",,"ssaga_parent_dp11",,,,,,,,,,
"ssaga_parent_dp12","ssaga_parent",,"text","Feel like a failure or worthless?",,"ssaga_parent_dp12",,,,,,,,,,
"ssaga_parent_dp15a","ssaga_parent",,"text","Thoughts of death/dying, wishing you were dead?",,"ssaga_parent_dp15a",,,,,,,,,,
"ssaga_parent_dp15b","ssaga_parent",,"text","Thoughts of taking your own life?",,"ssaga_parent_dp15b",,,,,,,,,,
"ssaga_parent_dp15c","ssaga_parent",,"text","Make a plan for committing suicide?",,"ssaga_parent_dp15c",,,,,,,,,,
"ssaga_parent_dp15d","ssaga_parent",,"text","Try to kill yourself?",,"ssaga_parent_dp15d",,,,,,,,,,
"ssaga_parent_dp3","ssaga_parent",,"text","Think about your most depressed period of time",,"ssaga_parent_dp3",,,,,,,,,,
"ssaga_parent_dp3_1","ssaga_parent",,"text","age, during most depressed period",,"ssaga_parent_dp3_1",,,,,,,,,,
"ssaga_parent_dp4a","ssaga_parent",,"text","Did you feel depressed, sad, empty or blue all day for 2+ weeks?",,"ssaga_parent_dp4a",,,,,,,,,,
"ssaga_parent_dp4b","ssaga_parent",,"text","Did you feel irritable all day for 2+ weeks?",,"ssaga_parent_dp4b",,,,,,,,,,
"ssaga_parent_oc1","ssaga_parent",,"text","Had Thoughts, Images, Impulses",,"ssaga_parent_oc1",,,,,,,,,,
"ssaga_parent_oc9","ssaga_parent",,"text","Repeat in certain order over and over",,"ssaga_parent_oc9",,,,,,,,,,
"ssaga_parent_oc_ao16","ssaga_parent",,"text","Age When OC Affected Normal Routine",,"ssaga_parent_oc_ao16",,,,,,,,,,
"ssaga_parent_oc_ao8","ssaga_parent",,"text","First Time Thoughts Interfered Normal Routine",,"ssaga_parent_oc_ao8",,,,,,,,,,
"ssaga_parent_pn1x","ssaga_parent",,"text","Sudden Panic in Normal Situations",,"ssaga_parent_pn1x",,,,,,,,,,
"ssaga_parent_pn2a","ssaga_parent",,"text","Ever Had 3 Panic Attacks Within 3 Weeks",,"ssaga_parent_pn2a",,,,,,,,,,
"ssaga_parent_pn2b","ssaga_parent",,"text","Ever Had 4 Panic Attacks Within 4 Weeks",,"ssaga_parent_pn2b",,,,,,,,,,
"ssaga_parent_pn5","ssaga_parent",,"text","How Many Episodes With 4 or More Symptoms",,"ssaga_parent_pn5",,,,,,,,,,
"ssaga_parent_pn_ao8","ssaga_parent",,"text","Age, first had frightened/anxiety attacks",,"ssaga_parent_pn_ao8",,,,,,,,,,
"ssaga_parent_pn_ao8dk","ssaga_parent",,"text","Was it when you were under:",,"ssaga_parent_pn_ao8dk",,,,,,,,,,
"ssaga_parent_ind_id","ssaga_parent","DX","text","Participant ID",,"Subject ID from SAS",,,,,,,,,,
"ssaga_parent_dm1","ssaga_parent",,"text","Sex of Participant",,"ssaga_parent_DM1",,,,,,,,,,
